CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
1375,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,1,Baixa
1576,SC,28,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
1659,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
1742,PR,51,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
1805,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
1954,PR,27,SUPERIOR CURSANDO,CASADO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
2228,RJ,32,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
2272,RJ,35,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
2289,SP,35,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
2579,SC,53,SUPERIOR CURSANDO,CASADO,2,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
3377,MG,42,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
3489,SP,48,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
3517,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
3563,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
3628,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
3675,SC,53,SUPERIOR CURSANDO,CASADO,2,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
4622,SP,53,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
4667,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
4717,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
4750,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
4823,PR,55,SUPERIOR COMPLETO,CASADO,2,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
5187,RJ,53,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
5221,PR,42,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
5247,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
5248,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
5255,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
5259,PR,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
5329,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
5505,SP,55,SUPERIOR COMPLETO,SOLTEIRO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
5537,PR,51,SUPERIOR COMPLETO,SOLTEIRO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
5553,SC,48,SUPERIOR CURSANDO,SOLTEIRO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
5594,RJ,42,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
5691,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
6122,MG,57,SUPERIOR COMPLETO,DIVORCIADO,2,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
6234,RJ,32,SUPERIOR CURSANDO,CASADO,3,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
6712,SC,30,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
6725,SP,23,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
7265,SC,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
7278,PR,32,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
7355,SC,32,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
7390,PR,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
7557,RJ,48,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
7606,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
7775,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Baixa
7944,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
8303,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
8509,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
8667,RJ,19,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Baixa
8844,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
8925,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
9261,RJ,53,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
9297,SP,48,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,46 a 55,1,Alta
9329,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
9407,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
9572,PR,32,SUPERIOR CURSANDO,SOLTEIRO,0,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Alta
9686,SP,45,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
10041,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
10316,SC,57,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Baixa
10476,PR,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
11,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
218,PR,55,SUPERIOR COMPLETO,CASADO,2,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
311,PR,32,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
358,RJ,48,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
1307,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
1542,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
1626,MG,27,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
2208,MG,27,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
2209,SC,28,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
2524,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
2528,SC,53,SUPERIOR CURSANDO,CASADO,2,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
2571,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
3060,PR,55,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
3132,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Até 20,0,Média-Alta
3410,SP,62,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Média
3549,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
3929,SP,53,SUPERIOR CURSANDO,CASADO,3,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
4183,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
4269,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
4342,MG,57,SEGUNDO GRAU COMPLETO,CASADO,0,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Média-Alta
4389,SC,48,SUPERIOR CURSANDO,SOLTEIRO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
4518,SP,25,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
4665,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
5332,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
5555,RJ,53,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Alta
5660,SC,57,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Baixa
5754,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,Maior que 55,0,Baixa
5898,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
6009,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
6278,RJ,65,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
6441,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
6482,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
6539,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,Até 20,0,Baixa
6551,SC,53,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
6652,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Baixa
6710,SP,27,SUPERIOR COMPLETO,VIUVO,1,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
6789,MG,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
6990,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
7024,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
7047,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
7080,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
7101,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
7243,SC,30,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
