CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO
6777,RJ,48,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
7554,PR,51,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
7600,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
7842,SC,30,SUPERIOR COMPLETO,VIUVO,1,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
8120,RJ,23,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
8275,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
8475,SC,30,SUPERIOR CURSANDO,CASADO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
8564,MG,42,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
8721,RJ,48,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
8754,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
9137,RJ,42,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
9236,MG,28,SUPERIOR CURSANDO,CASADO,3,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
9293,RJ,48,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
9298,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
9330,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
9362,SP,62,SUPERIOR CURSANDO,CASADO,3,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
9369,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
9384,PR,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
9385,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
9509,RJ,45,SUPERIOR CURSANDO,CASADO,0,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
9849,RJ,23,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
9910,SP,62,SUPERIOR CURSANDO,CASADO,3,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
10068,PR,42,SUPERIOR CURSANDO,CASADO,1,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
10091,RJ,45,SUPERIOR CURSANDO,CASADO,0,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
89,PR,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
388,SC,32,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
653,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
726,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
941,SP,51,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
1006,RJ,65,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
1040,RJ,65,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
1128,PR,48,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
1187,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
1566,RJ,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
1589,SP,19,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
1649,SC,45,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
1650,PR,48,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
2161,SP,35,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
2212,SP,35,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
2492,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
2509,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
2528,SC,53,SUPERIOR CURSANDO,CASADO,2,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
2571,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
2631,SC,62,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
2687,SP,51,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
2922,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
3337,SP,25,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
3454,RJ,42,SUPERIOR COMPLETO,SOLTEIRO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
3535,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
3579,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
3815,SP,23,SUPERIOR COMPLETO,VIUVO,1,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
4029,RJ,23,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
4373,PR,51,SUPERIOR COMPLETO,SOLTEIRO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
4396,RJ,19,SUPERIOR CURSANDO,CASADO,3,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
4655,RJ,48,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
4728,PR,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
4880,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
4883,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
4899,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
4966,SC,30,SUPERIOR COMPLETO,SOLTEIRO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
4996,SP,45,SUPERIOR COMPLETO,VIUVO,1,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
5372,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
5884,SC,53,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
6137,RJ,53,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
6337,RJ,62,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
6663,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
6798,PR,57,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
6859,PR,62,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
6982,RJ,51,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
6994,RJ,45,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
7008,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
7105,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
7264,MG,45,SUPERIOR CURSANDO,CASADO,1,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
7420,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,3,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
7546,SP,45,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
7991,SP,19,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
8042,SP,19,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
8159,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
8249,SP,62,SUPERIOR CURSANDO,CASADO,3,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
8286,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
8338,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
8742,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
8846,PR,55,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
9530,PR,55,SUPERIOR COMPLETO,CASADO,2,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
9673,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
9895,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
10317,PR,62,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
10430,RJ,19,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
146,RJ,45,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
448,RJ,32,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
506,MG,28,SUPERIOR CURSANDO,CASADO,3,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
634,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
793,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
802,SP,62,SUPERIOR CURSANDO,CASADO,3,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
814,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
847,PR,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
1276,RJ,45,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
1798,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
1845,PR,55,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
2082,MG,30,SUPERIOR CURSANDO,CASADO,2,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
2225,MG,27,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
2432,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
2904,RJ,51,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
2995,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
3079,SP,62,SUPERIOR CURSANDO,CASADO,3,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
3197,PR,65,SUPERIOR COMPLETO,DIVORCIADO,2,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
3238,PR,32,SUPERIOR COMPLETO,DIVORCIADO,2,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
3283,RJ,42,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
3285,RJ,48,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
3298,SC,32,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
3634,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
3700,PR,27,SUPERIOR CURSANDO,CASADO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
3725,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
3766,SP,27,SEGUNDO GRAU COMPLETO,CASADO,3,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
3803,PR,32,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
